run,turn,card_id,choice,resources,security,moral,progress
1,53,41,1,15,160,-10,72
1,54,13,0,15,160,-10,77
1,55,1,0,25,160,-25,77
1,56,5,0,20,160,-20,77
1,57,22,0,15,160,-15,77
1,58,3,0,30,160,-20,77
1,59,21,1,30,165,-35,77
1,60,22,0,25,165,-30,77
1,61,19,0,5,165,-20,87
1,62,7,1,10,165,-20,82
1,63,13,0,10,165,-20,87
1,64,47,0,35,165,-20,87
1,65,44,0,35,165,-10,92
1,66,10,0,30,170,-10,92
1,67,42,1,30,175,-10,92
1,68,13,1,35,180,-10,92
1,69,4,1,45,180,-10,87
1,70,25,0,45,175,0,87
1,71,3,1,38,175,0,92
1,72,36,1,38,180,0,87
1,73,10,0,33,185,0,87
1,74,5,0,28,185,5,87
1,75,36,0,28,180,5,89
1,76,10,0,23,185,5,89
1,77,10,1,43,185,-5,89
1,78,47,0,68,185,-5,89
1,79,12,0,63,195,-5,89
1,80,12,0,58,205,-5,89
1,81,22,0,53,205,0,89
1,82,22,0,48,205,5,89
1,83,40,0,48,215,-5,89
1,84,15,1,48,220,-5,89
1,85,9,0,43,220,-5,94
1,86,28,0,33,220,5,94
1,87,47,1,33,220,5,109
1,88,2,1,38,220,-5,109
1,89,16,0,28,225,-5,109
1,90,1,1,20,225,0,109
1,91,23,0,15,215,0,114
1,92,12,0,10,225,0,114
1,93,10,1,30,225,-10,114
1,94,20,1,30,230,-25,114
1,95,28,1,40,230,-25,114
1,96,38,0,35,235,-25,114
1,97,39,1,40,235,-25,109
1,98,12,1,45,235,-25,109
1,99,15,1,45,240,-25,109
2,0,26,1,60,50,45,50
2,1,12,0,55,60,45,50
2,2,29,1,55,75,25,50
2,3,26,1,65,75,20,50
2,4,13,1,70,80,20,50
2,5,1,1,62,80,25,50
2,6,45,1,62,85,25,50
2,7,11,1,67,85,25,50
2,8,25,0,67,80,35,50
2,9,9,0,62,80,35,55
2,10,26,1,72,80,30,55
2,11,8,0,72,85,20,55
2,12,19,0,52,85,30,65
2,13,22,0,47,85,35,65
2,14,2,0,37,85,40,65
2,15,21,1,37,90,25,65
2,16,11,0,32,90,25,67
2,17,38,1,37,90,25,67
2,18,44,0,37,90,35,72
2,19,26,0,32,90,35,77
2,20,13,1,37,95,35,77
2,21,46,1,42,95,35,72
2,22,12,1,47,95,35,72
2,23,39,0,40,100,35,72
2,24,16,0,30,105,35,72
2,25,24,0,25,105,40,72
2,26,44,0,25,105,50,77
2,27,28,1,35,105,50,77
2,28,22,0,30,105,55,77
2,29,1,1,22,105,60,77
2,30,10,0,17,110,60,77
2,31,3,0,32,110,55,77
2,32,27,0,42,95,55,77
2,33,41,1,47,85,55,77
2,34,41,0,37,95,55,77
2,35,6,0,47,95,50,77
2,36,12,0,42,105,50,77
2,37,43,0,62,105,40,77
2,38,42,0,54,105,40,87
2,39,13,0,54,105,40,92
2,40,5,1,59,105,30,92
2,41,2,1,64,105,20,92
2,42,15,1,64,110,20,92
2,43,20,1,64,115,5,92
2,44,42,0,56,115,5,102
2,45,20,1,56,120,-10,102
2,46,19,0,36,120,0,112
2,47,6,0,46,120,-5,112
2,48,14,1,46,125,-5,112
2,49,14,1,46,130,-5,112
2,50,21,0,41,130,10,112
2,51,18,1,51,130,10,112
2,52,45,0,51,130,10,117
2,53,2,1,56,130,0,117
2,54,5,1,61,130,-10,117
2,55,26,0,56,130,-10,122
2,56,16,0,46,135,-10,122
2,57,36,0,46,130,-10,124
2,58,4,1,56,130,-10,119
2,59,13,1,61,135,-10,119
2,60,2,0,51,135,-5,119
2,61,11,0,46,135,-5,121
2,62,24,1,51,135,-5,121
2,63,43,1,51,135,0,106
2,64,2,1,56,135,-10,106
2,65,42,1,56,140,-10,106
2,66,45,1,56,145,-10,106
2,67,20,1,56,150,-25,106
2,68,42,0,48,150,-25,116
2,69,12,0,43,160,-25,116
2,70,16,0,33,165,-25,116
2,71,47,0,58,165,-25,116
2,72,21,0,53,165,-10,116
2,73,26,0,48,165,-10,121
2,74,9,0,43,165,-10,126
2,75,9,0,38,165,-10,131
2,76,3,0,53,165,-15,131
2,77,25,0,53,160,-5,131
2,78,29,0,43,160,0,131
2,79,38,1,48,160,0,131
2,80,12,1,53,160,0,131
2,81,15,1,53,165,0,131
2,82,4,1,63,165,0,126
2,83,14,1,63,170,0,126
